POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,price,area,bedrooms,longitude,latitude,CITY_NAME
Dealer,0,0,2,BHK,1210.136674,1,1,"Kamothe,Mumbai",19.0168,73.09646,8500000.0,1210.136674,2,19.0168,73.09646,Unknown
Dealer,0,0,2,BHK,1365.001365,1,1,"Sector-11 Ghansoli,Mumbai",19.126499,72.99956,20000000.0,1365.001365,2,19.126499,72.99956,Unknown
Dealer,1,1,2,BHK,499.6366279,0,0,"Hiranandani Estate,Maharashtra",19.255098,72.9815265,11000000.0,499.6366279,2,19.255098,72.9815265,Unknown
Dealer,0,0,2,BHK,1050.144395,1,1,"Manjalpur,Vadodara",22.271214,73.188827,4000000.0,1050.144395,2,22.271214,73.188827,Unknown
Owner,0,0,1,BHK,476.0204688999999,1,1,"Madanandapuram,Chennai",13.020957,80.152774,4000000.0,476.0204688999999,1,13.020957,80.152774,Unknown
Dealer,0,0,2,BHK,985.452839,1,1,"Hajipur,Noida",28.538774,77.366515,2100000.0,985.452839,2,28.538774,77.366515,Unknown
Dealer,0,0,2,BHK,1045.296167,1,1,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,2400000.0,1045.296167,2,28.368269,77.37273,Unknown
Dealer,1,1,2,BHK,1301.89498,0,1,"Sarjapur Road,Bangalore",12.86,77.786,9000000.0,1301.89498,2,12.86,77.786,Unknown
Owner,0,0,2,BHK,2000.0,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,3800000.0,2000.0,2,28.2102,76.8606,Unknown
Dealer,1,1,4,BHK,4465.709729,0,1,"Sector-108 Noida,Noida",28.526624,77.37671800000001,28000000.0,4465.709729,4,28.526624,77.37671800000001,Unknown
Dealer,0,0,2,BHK,1192.0,1,1,"Nayapalli,Bhubaneswar",20.286571,85.810906,5960000.0,1192.0,2,20.286571,85.810906,Unknown
Dealer,1,0,3,BHK,1846.153846,0,0,"New Town,Kolkata",22.5922,88.484911,12000000.0,1846.153846,3,22.5922,88.484911,Unknown
Dealer,1,0,1,BHK,448.5310608,0,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,12000000.0,448.5310608,1,19.221571,73.042474,Unknown
Owner,0,0,2,BHK,750.0604887000001,1,1,"Gyan Khand 2,Ghaziabad",28.66667,77.41667,3100000.0,750.0604887000001,2,28.66667,77.41667,Unknown
Dealer,0,0,2,BHK,1060.0706710000002,1,1,"Roadpali,Maharashtra",19.040066,73.115347,7200000.0,1060.0706710000002,2,19.040066,73.115347,Unknown
Dealer,0,1,3,BHK,1415.09434,1,1,"Electronic City Phase II,Bangalore",12.8458,77.6727,7950000.0,1415.09434,3,12.8458,77.6727,Unknown
Dealer,0,0,2,BHK,1160.062565,1,1,"Sector-35G Kharghar,Maharashtra",18.96,72.82,8900000.0,1160.062565,2,18.96,72.82,Unknown
Dealer,0,0,3,BHK,1690.024732,1,1,"Goregaon (East),Lalitpur",19.1615,72.8731,41000000.0,1690.024732,3,19.1615,72.8731,Unknown
Owner,1,0,3,BHK,1672.762741,0,1,"Sector-143B Noida,Noida",28.495803,77.42684799999999,6859999.999999999,1672.762741,3,28.495803,77.42684799999999,Unknown
Owner,0,0,2,BHK,1315.265046,1,1,"RM Park,Valsad",20.606469,72.913465,3300000.0,1315.265046,2,20.606469,72.913465,Unknown
Dealer,0,0,1,BHK,650.026001,1,1,"Kalyan (West),Mumbai",19.245347,73.124577,5000000.0,650.026001,1,19.245347,73.124577,Unknown
Owner,0,0,1,BHK,540.1755571,1,1,"Saphale,Palghar",19.585537,72.83686800000001,1600000.0,540.1755571,1,19.585537,72.83686800000001,Unknown
Dealer,0,0,3,BHK,1830.065359,1,1,"Suraksha Nagar,Bangalore",20.098413,79.10786,9800000.0,1830.065359,3,20.098413,79.10786,Unknown
Dealer,0,0,3,BHK,1575.157516,1,1,"Judges Enclave,Ghaziabad",28.66667,77.41667,7000000.0,1575.157516,3,28.66667,77.41667,Unknown
Dealer,0,0,3,BHK,1530.0,1,1,"Harlur Road,Bangalore",12.904179,77.665897,7650000.0,1530.0,3,12.904179,77.665897,Unknown
Owner,0,0,2,BHK,619.6377502,1,1,"Byagadadhenahalli,Bangalore",12.758604,77.700377,2600000.0,619.6377502,2,12.758604,77.700377,Unknown
Owner,0,0,4,BHK,2200.0,1,1,"Citylight Area,Surat",21.17,72.83,11000000.0,2200.0,4,21.17,72.83,Unknown
Dealer,0,0,3,BHK,1757.188498,1,1,"Action Area IID,Kolkata",40.67197199,-86.15292909,7700000.0,1757.188498,3,40.67197199,-86.15292909,Unknown
Dealer,0,1,2,BHK,1087.885617,1,1,"Manpada,Mumbai",19.239813,72.962722,14000000.0,1087.885617,2,19.239813,72.962722,Unknown
Owner,0,0,2,BHK,1199.862873,1,1,"Doddakallasandra,Bangalore",12.880993,77.557654,7000000.0,1199.862873,2,12.880993,77.557654,Unknown
Owner,0,0,2,BHK,1265.035255,1,1,"Bhuvaneshwari Nagar,Bangalore",13.033421,77.603954,6100000.0,1265.035255,2,13.033421,77.603954,Unknown
Dealer,0,0,2,BHK,676.0453302,1,1,"Ganganagar,Kolkata",22.301625,88.242147,1730000.0,676.0453302,2,22.301625,88.242147,Unknown
Owner,0,0,2,BHK,800.0,1,1,"Mohan Nagar,Ghaziabad",28.678014,77.38296,4200000.0,800.0,2,28.678014,77.38296,Unknown
Owner,0,0,2,BHK,750.0750075,1,1,"Maheshtala,Kolkata",22.486821,88.233267,2500000.0,750.0750075,2,22.486821,88.233267,Unknown
Dealer,0,1,2,BHK,1500.0,1,0,"Anna Nagar West,Chennai",13.086769,80.191135,15000000.0,1500.0,2,13.086769,80.191135,Unknown
Dealer,0,0,3,BHK,1814.285714,1,1,"Khandagiri,Bhubaneswar",20.257482999999997,85.780142,8890000.0,1814.285714,3,20.257482999999997,85.780142,Unknown
Dealer,0,1,3,BHK,1195.652174,1,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,11000000.0,1195.652174,3,24.69028,78.41889,Unknown
Dealer,0,0,3,BHK,1395.032324,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,4100000.0,1395.032324,3,26.900926,75.775927,Unknown
Owner,0,0,2,BHK,850.1594049,1,1,"Palghar,Palghar",19.696531,72.767746,2400000.0,850.1594049,2,19.696531,72.767746,Unknown
Dealer,0,0,2,BHK,909.4339623,1,1,"Keelkattalai,Chennai",12.957707,80.18367099999999,4820000.0,909.4339623,2,12.957707,80.18367099999999,Unknown
Owner,1,0,2,BHK,910.0937672,0,1,"Ramna,Varanasi",25.248438,83.014116,3300000.0,910.0937672,2,25.248438,83.014116,Unknown
Dealer,0,0,3,BHK,1850.070303,1,1,"Aga Abbas Ali Road,Bangalore",12.96991,77.59796,25000000.0,1850.070303,3,12.96991,77.59796,Unknown
Dealer,0,1,3,BHK,2069.857697,1,1,"Sector-107 Noida,Noida",28.546788,77.37849399999999,16000000.0,2069.857697,3,28.546788,77.37849399999999,Unknown
Dealer,0,1,2,BHK,820.0082001000001,1,1,"Thane West,Mumbai",19.18,72.96333,14000000.0,820.0082001000001,2,19.18,72.96333,Unknown
Dealer,0,0,2,BHK,1241.8075199999998,1,1,"Sargasan,Gandhinagar",23.182972,72.611485,3600000.0,1241.8075199999998,2,23.182972,72.611485,Unknown
Dealer,0,1,3,BHK,1014.120668,1,0,"Kharadi,Maharashtra",18.5438,73.9438,7900000.0,1014.120668,3,18.5438,73.9438,Unknown
Dealer,0,0,4,BHK,2302.158273,1,1,"Sector-70 Mohali,Mohali",30.697795000000003,76.714722,16000000.0,2302.158273,4,30.697795000000003,76.714722,Unknown
Dealer,0,0,2,BHK,900.0782677000001,1,1,"Sector 35I Kharghar,Lalitpur",24.69028,78.41889,6900000.0,900.0782677000001,2,24.69028,78.41889,Unknown
Builder,1,0,2,BHK,898.5074627,0,0,"Jalukbari,Guwahati",26.154874,91.670312,3010000.0,898.5074627,2,26.154874,91.670312,Unknown
Dealer,0,0,3,BHK,2235.294118,1,1,"C-Scheme,Jaipur",26.91667,75.86667,19000000.0,2235.294118,3,26.91667,75.86667,Unknown
Dealer,0,0,3,BHK,1350.0,1,1,"Sector-50 Noida,Noida",28.5679,77.3679,8100000.0,1350.0,3,28.5679,77.3679,Unknown
Dealer,0,1,2,BHK,1100.110011,1,1,"Warje,Pune",18.485487,73.80377299999999,7000000.0,1100.110011,2,18.485487,73.80377299999999,Unknown
Dealer,0,1,1,BHK,612.1199755,1,1,"Mambakkam,Chennai",12.8356,80.1682,3000000.0,612.1199755,1,12.8356,80.1682,Unknown
Owner,0,0,2,BHK,1100.352113,1,1,"Sai Nagar,Amravati",20.892133,77.741664,2500000.0,1100.352113,2,20.892133,77.741664,Unknown
Dealer,0,1,5,BHK,5194.805195,1,1,"Sector-128 Noida,Noida",28.522931,77.357078,40000000.0,5194.805195,5,28.522931,77.357078,Unknown
Dealer,0,0,3,BHK,1475.2567689999998,1,1,"Sector-137 Noida,Noida",28.506454,77.40956800000001,7900000.0,1475.2567689999998,3,28.506454,77.40956800000001,Unknown
Dealer,0,1,4,BHK,2780.1911379999997,1,1,"Sector-79 Noida,Noida",28.558047,77.392752,16000000.0,2780.1911379999997,4,28.558047,77.392752,Unknown
Builder,1,0,1,BHK,300.0260892,0,0,"Kachimet,Lalitpur",24.69028,78.41889,1150000.0,300.0260892,1,24.69028,78.41889,Unknown
Owner,0,0,2,BHK,1000.0,1,1,"Venkojipalem,Visakhapatnam",17.7,83.25,5000000.0,1000.0,2,17.7,83.25,Unknown
Dealer,0,0,2,BHK,1532.720245,1,1,"Goregaon (East),Mumbai",19.1615,72.8731,23000000.0,1532.720245,2,19.1615,72.8731,Unknown
Dealer,1,1,2,BHK,995.8314034,0,0,"Sevasi,Vadodara",22.311323,73.121275,2150000.0,995.8314034,2,22.311323,73.121275,Unknown
Dealer,0,0,3,BHK,1646.706587,1,0,"Sector-90 Gurgaon,Gurgaon",28.406794,76.936447,11000000.0,1646.706587,3,28.406794,76.936447,Unknown
Dealer,0,0,4,BHK,2350.965575,1,1,"Sunny Enclave,Mohali",30.664299,76.817624,5600000.0,2350.965575,4,30.664299,76.817624,Unknown
Owner,0,0,3,BHK,534.061239,1,1,"Sector 55 Faridabad,Faridabad",28.34532,77.299035,4500000.0,534.061239,3,28.34532,77.299035,Unknown
Dealer,1,1,2,BHK,1100.0,0,1,"Majiwada,Mumbai",19.218498,72.992114,11000000.0,1100.0,2,19.218498,72.992114,Unknown
Dealer,0,0,3,BHK,1968.888889,1,1,"GS Road,Guwahati",26.16667,91.76667,8860000.0,1968.888889,3,26.16667,91.76667,Unknown
Dealer,0,1,3,BHK,2196.354052,1,1,"Sector-110 Noida,Noida",28.536585,77.383669,10000000.0,2196.354052,3,28.536585,77.383669,Unknown
Dealer,0,1,4,BHK,2400.0,1,1,"Laxmi Nagar,Mumbai",22.281215,70.789479,30000000.0,2400.0,4,22.281215,70.789479,Unknown
Dealer,0,0,2,BHK,1650.252861,1,1,"Hadapsar,Pune",18.49667,73.94167,6200000.0,1650.252861,2,18.49667,73.94167,Unknown
Dealer,1,1,2,BHK,632.0572844999999,0,0,"Vasai East,Mumbai",19.402549,72.85441800000001,4590000.0,632.0572844999999,2,19.402549,72.85441800000001,Unknown
Owner,0,0,2,BHK,1034.965035,1,1,"Chinhat,Lucknow",26.882832,81.033767,3700000.0,1034.965035,2,26.882832,81.033767,Unknown
Dealer,0,0,2,BHK,965.0439631,1,1,"kavesar,Maharashtra",18.96,72.82,9000000.0,965.0439631,2,18.96,72.82,Unknown
Builder,1,1,2,BHK,600.5495224,0,0,"Sus,Lalitpur",24.69028,78.41889,4590000.0,600.5495224,2,24.69028,78.41889,Unknown
Dealer,0,0,2,BHK,984.8484848,1,1,"Hiranandani Estate,Mumbai",19.255098,72.9815265,13000000.0,984.8484848,2,19.255098,72.9815265,Unknown
Dealer,0,0,3,BHK,1700.060716,1,1,"Chembur,Mumbai",19.05871,72.89969,42000000.0,1700.060716,3,19.05871,72.89969,Unknown
Dealer,0,1,1,BHK,546.0145603999999,1,0,"Thane West,Mumbai",19.18,72.96333,5850000.0,546.0145603999999,1,19.18,72.96333,Unknown
Dealer,0,0,2,BHK,1195.499297,1,1,"Karamsad,Anand",22.55,72.9,1700000.0,1195.499297,2,22.55,72.9,Unknown
Dealer,1,1,3,BHK,1677.4685470000002,0,1,"Thakur Village,Mumbai",18.914541,72.818211,22000000.0,1677.4685470000002,3,18.914541,72.818211,Unknown
Dealer,0,1,3,BHK,1699.716714,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,4800000.0,1699.716714,3,28.629811,77.434197,Unknown
Dealer,0,0,2,BHK,1075.027996,1,1,"sector-121 Noida,Noida",28.602325,77.40199399999999,4800000.0,1075.027996,2,28.602325,77.40199399999999,Unknown
Dealer,1,1,1,BHK,485.7900719999999,0,0,"Balkum,Mumbai",19.222101,72.988231,6409999.999999999,485.7900719999999,1,19.222101,72.988231,Unknown
Owner,0,0,2,BHK,929.8998569,1,1,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,5200000.0,929.8998569,2,12.919423,77.522774,Unknown
Dealer,0,0,3,BHK,1438.021283,1,1,"Hiranandani Gardens - Powai,Lalitpur",19.124896,72.89350300000001,60000000.0,1438.021283,3,19.124896,72.89350300000001,Unknown
Dealer,0,0,5,BHK,5299.9548939999995,1,1,"Iblur Village,Bangalore",12.91668,77.59196,47000000.0,5299.9548939999995,5,12.91668,77.59196,Unknown
Dealer,0,1,2,BHK,1020.181859,1,1,"Thanisandra,Bangalore",13.055985,77.622157,4600000.0,1020.181859,2,13.055985,77.622157,Unknown
Owner,0,0,2,BHK,1070.135002,1,1,"Vaishali,Ghaziabad",28.6423,77.3445,6500000.0,1070.135002,2,28.6423,77.3445,Unknown
Owner,0,0,2,BHK,2400.3840609999997,1,1,"Tiruchanur,Tirupati",13.603543,79.460402,5000000.0,2400.3840609999997,2,13.603543,79.460402,Unknown
Owner,0,0,3,BHK,1767.388826,1,1,"Kompally,Secunderabad",17.546483,78.480303,7750000.0,1767.388826,3,17.546483,78.480303,Unknown
Builder,1,1,1,BHK,524.0,0,0,"Tathawade,Pune",18.6182,73.7447,2620000.0,524.0,1,18.6182,73.7447,Unknown
Dealer,1,1,2,BHK,923.7875289,0,1,"Sector-63A Gurgaon,Gurgaon",28.359199,76.836683,12000000.0,923.7875289,2,28.359199,76.836683,Unknown
Dealer,0,0,3,BHK,1657.275439,1,1,"Banashankari Stage VI,Bangalore",12.9223,77.5532,10000000.0,1657.275439,3,12.9223,77.5532,Unknown
Dealer,0,0,2,BHK,680.0,1,1,"Mulund (West),Lalitpur",19.1759,72.9522,17000000.0,680.0,2,19.1759,72.9522,Unknown
Owner,0,0,2,BHK,1100.478469,1,1,"Gorwa,Vadodara",22.3301,73.1611,2300000.0,1100.478469,2,22.3301,73.1611,Unknown
Dealer,0,1,3,BHK,1701.6949149999998,1,0,"Bhatagaon,Raipur",21.152442,81.090184,5020000.0,1701.6949149999998,3,21.152442,81.090184,Unknown
Owner,0,0,1,BHK,451.0309278,1,1,"Shalimar Garden Extension II,Ghaziabad",28.689982,77.339807,1400000.0,451.0309278,1,28.689982,77.339807,Unknown
Dealer,0,0,3,BHK,2727.8562260000003,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,8500000.0,2727.8562260000003,3,22.54111,88.33778000000001,Unknown
Owner,0,0,2,BHK,1000.0,1,1,"Cantonment,Vizianagaram",18.116670000000003,83.41667,3000000.0,1000.0,2,18.116670000000003,83.41667,Unknown
Dealer,0,0,3,BHK,1790.1897600000002,1,1,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,10000000.0,1790.1897600000002,3,28.388225,76.946376,Unknown
Owner,0,0,2,BHK,1100.352113,1,1,"Patuli GhoshPara,Kolkata",22.598675,88.438512,2500000.0,1100.352113,2,22.598675,88.438512,Unknown
Dealer,0,1,2,BHK,1232.162459,1,1,"Sector 80 Faridabad,Faridabad",28.381971000000004,77.347688,4490000.0,1232.162459,2,28.381971000000004,77.347688,Unknown
Dealer,0,0,1,BHK,497.988891,1,1,"Dharapur,Guwahati",26.137220000000003,91.62778,2600000.0,497.988891,1,26.137220000000003,91.62778,Unknown
Owner,0,0,3,BHK,1726.017442,1,1,"Kadugodi,Bangalore",12.995285,77.766797,9500000.0,1726.017442,3,12.995285,77.766797,Unknown
Dealer,1,1,3,BHK,1320.052802,0,1,"Kharadi,Pune",18.5438,73.9438,11000000.0,1320.052802,3,18.5438,73.9438,Unknown
Owner,0,0,2,BHK,990.0990099,1,1,"New Shanti Nagar,Raipur",21.250076,81.660749,2500000.0,990.0990099,2,21.250076,81.660749,Unknown
Dealer,0,0,1,BHK,675.0441375,1,1,"Sector-35G Kharghar,Lalitpur",24.69028,78.41889,6500000.0,675.0441375,1,24.69028,78.41889,Unknown
Owner,0,0,2,BHK,674.0361283,1,1,"Punkunnam,Thrissur",10.5339,76.2085,2500000.0,674.0361283,2,10.5339,76.2085,Unknown
Dealer,0,0,1,BHK,775.1114886,1,1,"Sector-99 Noida,Noida",28.543278000000004,77.358896,3650000.0,775.1114886,1,28.543278000000004,77.358896,Unknown
Dealer,0,0,2,BHK,718.1042049,1,1,"Powai,Lalitpur",19.12,72.91,18000000.0,718.1042049,2,19.12,72.91,Unknown
Dealer,1,1,4,BHK,3200.0,0,1,"Sector-150 Noida,Noida",28.429614,77.481711,18000000.0,3200.0,4,28.429614,77.481711,Unknown
Owner,0,1,2,BHK,945.1795841,1,1,"Giduri,Satna",24.586021,80.78740400000001,3000000.0,945.1795841,2,24.586021,80.78740400000001,Unknown
Dealer,0,1,2,BHK,1089.028042,1,1,"Laxmi Nagar,Maharashtra",20.07911,73.911636,16000000.0,1089.028042,2,20.07911,73.911636,Unknown
Dealer,0,1,2,BHK,942.1518749,1,1,"Mysore Road,Bangalore",12.96991,77.59796,5000000.0,942.1518749,2,12.96991,77.59796,Unknown
Dealer,0,0,2,BHK,1370.0,1,1,"Nirman Nagar,Jaipur",19.980678,79.297436,8220000.0,1370.0,2,19.980678,79.297436,Unknown
Owner,0,0,2,BHK,1265.111049,1,1,"Andalpuram,Madurai",9.90708,78.102316,9000000.0,1265.111049,2,9.90708,78.102316,Unknown
Dealer,0,0,3,BHK,1394.31121,1,1,"Dhokali,Lalitpur",24.69028,78.41889,10000000.0,1394.31121,3,24.69028,78.41889,Unknown
Dealer,1,0,2,BHK,800.0,0,1,"Chandapura,Bangalore",12.80009,77.71181999999999,2700000.0,800.0,2,12.80009,77.71181999999999,Unknown
Dealer,1,1,3,BHK,1505.144771,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,6290000.0,1505.144771,3,30.662283,76.822397,Unknown
Owner,0,0,3,BHK,1067.270375,1,1,"Shiv Mandir,Siliguri",25.232239,71.392013,3300000.0,1067.270375,3,25.232239,71.392013,Unknown
Owner,0,0,3,BHK,1400.059577,1,1,"Kathreguppe,Bangalore",12.913771,77.768321,9400000.0,1400.059577,3,12.913771,77.768321,Unknown
Dealer,0,0,1,BHK,728.9473684,1,1,"Pratap Nagar,Jaipur",26.807408,75.83865899999999,2770000.0,728.9473684,1,26.807408,75.83865899999999,Unknown
Dealer,0,1,3,BHK,1293.103448,1,0,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,3750000.0,1293.103448,3,26.900926,75.775927,Unknown
Builder,1,1,3,BHK,106469.0027,0,0,"Vishrantwadi,Lalitpur",24.69028,78.41889,948000000.0,106469.0027,3,24.69028,78.41889,Unknown
Dealer,0,0,3,BHK,2939.624633,1,1,"Sector-65 Gurgaon,Gurgaon",28.403138,77.070052,39000000.0,2939.624633,3,28.403138,77.070052,Unknown
Dealer,0,1,2,BHK,1431.068385,1,1,"Sector-66A Mohali,Mohali",30.661104,76.746082,6550000.0,1431.068385,2,30.661104,76.746082,Unknown
Owner,0,0,3,BHK,1350.063532,1,1,"BTM 1st Stage,Bangalore",12.96991,77.59796,8500000.0,1350.063532,3,12.96991,77.59796,Unknown
Owner,0,0,1,BHK,750.1630789,1,1,"Pal Gam,Surat",21.189685,72.841062,2300000.0,750.1630789,1,21.189685,72.841062,Unknown
Dealer,0,1,3,BHK,1170.074459,1,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,9900000.0,1170.074459,3,24.69028,78.41889,Unknown
Owner,0,0,2,BHK,1121.076233,1,1,"Dixit Nagar,Lalitpur",24.69028,78.41889,4500000.0,1121.076233,2,24.69028,78.41889,Unknown
Dealer,0,0,4,BHK,1904.761905,1,1,"Sector-44 Chandigarh,Chandigarh",30.714837,76.751896,10000000.0,1904.761905,4,30.714837,76.751896,Unknown
Dealer,0,0,4,BHK,7054.132801999999,1,1,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,46000000.0,7054.132801999999,4,28.388225,76.946376,Unknown
Dealer,0,0,2,BHK,950.0285009,1,1,"Malad (East),Maharashtra",19.1758,72.8643,15000000.0,950.0285009,2,19.1758,72.8643,Unknown
Owner,0,0,2,BHK,969.9321048,1,1,"Mylasandra,Bangalore",12.852041,77.616315,4000000.0,969.9321048,2,12.852041,77.616315,Unknown
Dealer,0,0,1,BHK,636.0078278,1,1,"Sector 35I Kharghar,Mumbai",19.038205,73.06612,5200000.0,636.0078278,1,19.038205,73.06612,Unknown
Dealer,0,0,4,BHK,4578.507945,1,1,"Sathya Sai Layout,Bangalore",12.929162,77.629041,34000000.0,4578.507945,4,12.929162,77.629041,Unknown
Owner,0,0,1,BHK,700.0259269,1,1,"Wagholi,Pune",18.5823,73.983,2700000.0,700.0259269,1,18.5823,73.983,Unknown
Dealer,0,0,3,BHK,1859.637775,1,1,"Majiwada,Lalitpur",19.218498,72.992114,23000000.0,1859.637775,3,19.218498,72.992114,Unknown
Owner,0,0,3,BHK,1700.1866059999998,1,1,"ISBT Tutikandi,Shimla",31.097061,77.15489699999999,8200000.0,1700.1866059999998,3,31.097061,77.15489699999999,Unknown
Dealer,0,0,3,BHK,1847.187238,1,0,"Sector-86 Gurgaon,Gurgaon",28.397468,76.945489,11000000.0,1847.187238,3,28.397468,76.945489,Unknown
Dealer,0,1,1,BHK,509.5541401,1,0,"Panvel,Maharashtra",18.966114,73.148278,4000000.0,509.5541401,1,18.966114,73.148278,Unknown
Dealer,0,0,3,BHK,1427.424391,1,1,"Prince Anwar Shah Rd.,Kolkata",22.56972,88.36972,16000000.0,1427.424391,3,22.56972,88.36972,Unknown
Owner,0,0,2,BHK,715.0518413,1,1,"Jaisinghpura,Jaipur",26.532207,75.520538,2000000.0,715.0518413,2,26.532207,75.520538,Unknown
Owner,0,0,3,BHK,1393.214227,1,1,"Nehru Nagar,Bangalore",19.062322,72.88075400000001,8500000.0,1393.214227,3,19.062322,72.88075400000001,Unknown
Owner,0,0,2,BHK,900.3215434,1,1,"Sector-127 Mohali,Mohali",30.768683000000003,76.650876,2240000.0,900.3215434,2,30.768683000000003,76.650876,Unknown
Dealer,0,0,2,BHK,1000.0,1,1,"Thane West,Mumbai",19.18,72.96333,12000000.0,1000.0,2,19.18,72.96333,Unknown
Owner,0,0,2,BHK,800.0,1,1,"City Center,Gwalior",26.209301999999997,78.194369,3500000.0,800.0,2,26.209301999999997,78.194369,Unknown
Dealer,1,0,1,BHK,445.0304928000001,0,1,"Kasar vadavali,Maharashtra",20.084522,72.900306,5400000.0,445.0304928000001,1,20.084522,72.900306,Unknown
Owner,0,0,2,BHK,1125.175809,1,1,"Bandepalya,Bangalore",12.96991,77.59796,5600000.0,1125.175809,2,12.96991,77.59796,Unknown
Dealer,0,0,2,BHK,1015.113918,1,1,"Mira Road,Maharashtra",19.283359,72.864964,9000000.0,1015.113918,2,19.283359,72.864964,Unknown
Owner,0,1,2,BHK,1200.4175369999998,1,1,"Katara Hills,Bhopal",23.185756,77.498465,2300000.0,1200.4175369999998,2,23.185756,77.498465,Unknown
Dealer,0,1,1,BHK,1060.147122,1,1,"Devanahalli,Bangalore",13.23,77.7,4900000.0,1060.147122,1,13.23,77.7,Unknown
Owner,0,0,3,BHK,1654.8463359999998,1,1,"Kakkanad,Kochi",9.930471,76.271273,7000000.0,1654.8463359999998,3,9.930471,76.271273,Unknown
Dealer,0,0,3,BHK,1175.121811,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,4100000.0,1175.121811,3,22.54111,88.33778000000001,Unknown
Owner,0,0,1,BHK,412.0213282,1,1,"Khodiyar Nagar,Vapi",20.379289,72.932048,850000.0,412.0213282,1,20.379289,72.932048,Unknown
Dealer,0,0,3,BHK,1877.435352,1,1,"Sama Savli Road,Vadodara",22.340396,73.19706,5300000.0,1877.435352,3,22.340396,73.19706,Unknown
Dealer,1,0,2,BHK,1150.121065,0,1,"TC Palaya,Bangalore",50.817397,4.42145,3800000.0,1150.121065,2,50.817397,4.42145,Unknown
Owner,0,0,2,BHK,910.0529101,1,1,"Vimal Nagar,Rajkot",22.281878,70.752639,4300000.0,910.0529101,2,22.281878,70.752639,Unknown
Builder,1,1,2,BHK,1080.0,0,0,"KR Puram,Bangalore",13.010349,77.712151,3240000.0,1080.0,2,13.010349,77.712151,Unknown
Dealer,0,1,3,BHK,1902.843071,1,1,"Binny Pete,Bangalore",12.96991,77.59796,17000000.0,1902.843071,3,12.96991,77.59796,Unknown
Owner,0,0,1,BHK,850.4606662,1,1,"Bicholi Mardana,Indore",22.1764,75.8193,1200000.0,850.4606662,1,22.1764,75.8193,Unknown
Dealer,1,1,2,BHK,1051.223242,0,1,"Thane West,Lalitpur",19.18,72.96333,11000000.0,1051.223242,2,19.18,72.96333,Unknown
Dealer,0,1,2,BHK,945.0617925,1,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,9100000.0,945.0617925,2,24.69028,78.41889,Unknown
Owner,1,0,2,BHK,570.0958797999999,0,1,"Ashoka Garden,Bhopal",23.259859,77.427777,2200000.0,570.0958797999999,2,23.259859,77.427777,Unknown
Dealer,0,0,2,BHK,1050.070432,1,1,"Sector 19 Ulwe,Maharashtra",19.049989,73.077321,8200000.0,1050.070432,2,19.049989,73.077321,Unknown
Dealer,0,1,2,BHK,1785.060417,1,1,"Andheri (East),Mumbai",19.1145,72.8712,39000000.0,1785.060417,2,19.1145,72.8712,Unknown
Owner,0,0,2,BHK,800.0,1,1,"Garia,Kolkata",22.403867,88.47000600000001,3500000.0,800.0,2,22.403867,88.47000600000001,Unknown
Owner,0,0,2,BHK,750.0551511,1,1,"Kengeri,Bangalore",12.919987,77.489265,3400000.0,750.0551511,2,12.919987,77.489265,Unknown
Dealer,0,0,2,BHK,1129.908619,1,1,"Sector-16 Ulwe,Lalitpur",28.409274,77.322293,9150000.0,1129.908619,2,28.409274,77.322293,Unknown
Builder,1,1,4,BHK,2857.142857,0,0,"Bicholi Mardana,Indore",22.1764,75.8193,12000000.0,2857.142857,4,22.1764,75.8193,Unknown
Dealer,0,0,2,BHK,896.6801117000001,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,2890000.0,896.6801117000001,2,30.662283,76.822397,Unknown
Owner,0,0,2,BHK,900.116144,1,1,"Udaya Nagar,Bangalore",16.198332,77.34239000000001,3100000.0,900.116144,2,16.198332,77.34239000000001,Unknown
Owner,0,0,3,BHK,1870.32419,1,1,"Kundli,Sonipat",28.874383,77.113251,7500000.0,1870.32419,3,28.874383,77.113251,Unknown
Owner,0,0,2,BHK,1288.102262,1,1,"Hennur Road,Bangalore",13.0306,77.6485,7859999.999999999,1288.102262,2,13.0306,77.6485,Unknown
Dealer,1,1,4,BHK,2461.538462,0,1,"Vaishali Nagar,Jaipur",26.91868,75.750399,16000000.0,2461.538462,4,26.91868,75.750399,Unknown
